Q=[
[ 236.000000,	54.000000,	5.000000,	33.000000,	42.000000,	]
[ 2116.261719,	2543.626221,	497.200623,	317.212250,	2373.125488,	2445.831543,	103.643219,	98.051460,	772.374512,	65.552788,	639.968079,	982.983398,	2436.244385,	68.461349,	107.095459,	779.639832,	160.788528,	2476.355225,	769.862305,	656.921143,	495.620178,	2519.955811,	984.436768,	218.300797,	774.025757,	1003.148438,	2543.626221,	998.054810,	54.363895,	1529.729248,	472.752869,	707.430725,	791.194641,	2511.631104,	988.331909,	807.616089,	86.526848,	470.921234,	1608.395264,	154.830154,	238.583206,	645.063782,	1038.974731,	609.569641,	54.747379,	0.000000,	1409.259033,	901.105835,	312.749634,	988.331909,	991.356201,	119.241440,	645.063782,	1950.330933,	903.900757,	154.763977,	65.485245,	2411.660889,	1378.348633,	480.374573,	516.302612,	1610.264160,	708.900085,	992.292908,	721.145630,	2365.937500,	1323.281982,	77.659119,	161.169540,	623.619385,	745.843384,	175.238922,	904.807556,	202.769791,	399.264221,	1003.148438,	239.463211,	2379.333496,	65.952538,	1134.903809,	1569.391479,	183.491989,	1608.395264,	341.704010,	1247.975952,	40.323326,	1381.371094,	2365.524658,	2452.369141,	885.320435,	2452.727051,	135.084091,	821.612793,	989.197632,	989.197632,	2543.626221,	977.805542,	705.021484,	881.074951,	993.485046,	1447.334717,	2435.664307,	701.726624,	2541.610352,	170.736725,	2411.461914,	328.316254,	2446.563965,	1253.515625,	113.661987,	3391.783691,	245.137177,	239.094437,	699.265747,	243.261566,	237.841721,	1338.762573,	239.152023,	52.404846,	758.388428,	319.396271,	2543.040039,	1513.202515,	1621.940674,	810.354187,	2491.656738,	714.588867,	73.221001,	877.578003,	919.101562,	516.302612,	70.332794,	234.948517,	2116.170166,	162.020004,	2422.186035,	203.416901,	161.515747,	503.443817,	1205.072266,	706.362366,	789.998840,	57.808586,	149.573654,	1221.964966,	470.319122,	1003.297791,	1102.623779,	988.141296,	300.825775,	]
[ 791.397766,	1431.204834,	963.282654,	1094.436890,	1657.873901,	1222.264893,	1480.673950,	1501.786865,	751.904724,	1465.307129,	945.132812,	871.528931,	1604.895020,	1381.080322,	1508.472046,	640.538940,	1569.533081,	1404.807739,	745.596985,	752.796692,	990.735840,	1435.768799,	868.286133,	1220.729004,	753.304077,	875.668213,	1431.204834,	862.800903,	1395.938232,	177.868118,	1059.132080,	706.202759,	619.258057,	1299.658813,	867.696472,	906.821533,	1492.708008,	1061.674438,	685.848877,	1254.440308,	1201.392700,	788.551636,	631.434204,	863.698242,	1386.524536,	1409.259033,	0.000000,	690.445374,	1138.728638,	867.696472,	869.822510,	1520.961548,	788.551636,	978.170471,	687.871582,	1343.631348,	1468.977173,	1605.755493,	31.625950,	936.424500,	978.191956,	689.778259,	813.745911,	854.668457,	819.046631,	1656.064453,	199.396881,	1369.256836,	1570.075928,	909.124817,	714.212769,	1543.218018,	690.292480,	1236.884766,	1037.815796,	875.668213,	1209.231567,	1335.632324,	1423.964233,	588.356445,	225.814911,	1588.253906,	685.848877,	1152.708252,	255.588577,	1408.716431,	31.003719,	1649.063110,	1220.755127,	554.238220,	1217.205444,	1515.454834,	721.984680,	870.718445,	870.718445,	1431.204834,	869.453918,	799.208496,	563.487305,	862.215332,	161.185883,	1196.890503,	824.098999,	1423.136841,	1241.873657,	1606.164307,	1102.557251,	1217.284790,	417.487732,	1522.776855,	3057.381592,	1203.271484,	1206.472534,	818.452515,	1205.153809,	1206.562622,	87.571480,	1207.364868,	1380.406860,	785.811157,	1093.570801,	1444.362305,	182.525360,	640.431824,	617.460754,	1646.644287,	875.361145,	1369.539307,	950.184570,	647.124512,	978.191956,	1376.205688,	1208.899902,	1446.191895,	1570.763306,	1615.687012,	1215.031006,	1570.344238,	986.541931,	649.965942,	820.507263,	830.462036,	1395.490356,	1322.033569,	397.244812,	1078.685791,	859.681274,	450.087463,	869.018005,	1108.458984,	]
[ 1247.952393,	1644.862793,	405.180420,	607.320740,	1557.245605,	1547.150269,	937.995911,	973.759155,	668.304321,	966.115906,	779.853088,	240.738037,	1586.982300,	902.144775,	1008.173889,	458.112793,	1044.496826,	1580.573242,	656.289734,	387.360962,	406.472778,	1623.391235,	238.670197,	786.481567,	672.225525,	256.618378,	1644.862793,	242.192261,	911.208496,	861.680542,	776.979248,	439.686951,	340.230469,	1611.671387,	240.494324,	216.537140,	968.937622,	778.729431,	707.987854,	761.703430,	774.145630,	304.151031,	138.140503,	295.596771,	901.543945,	901.105835,	690.445374,	0.000000,	588.853271,	240.494324,	244.235062,	988.237915,	304.151031,	1055.378662,	3.044286,	904.446167,	966.588867,	1568.718750,	668.202637,	458.225250,	386.464691,	709.976562,	192.209122,	231.369537,	181.124969,	1551.555542,	524.044678,	893.484680,	1045.816284,	718.666199,	203.472519,	983.851318,	4.371808,	798.265137,	505.519897,	256.618378,	787.866150,	1485.303955,	941.263733,	233.805847,	909.993042,	1052.137451,	707.987854,	792.578186,	689.278931,	917.409546,	674.493958,	1548.869385,	1554.382080,	229.501984,	1555.140991,	967.790649,	686.383667,	243.725433,	243.725433,	1644.862793,	235.795059,	198.378860,	216.549377,	238.797668,	808.801208,	1538.612793,	199.511475,	1642.413452,	767.312073,	1568.689575,	575.402283,	1548.399902,	376.180115,	1007.858398,	2782.294678,	783.656189,	783.105774,	201.896347,	784.907715,	782.052551,	603.017395,	784.601196,	893.467896,	142.981949,	601.693542,	1645.365845,	858.362305,	720.962708,	482.267212,	1640.596069,	209.348862,	891.515869,	966.241943,	705.273682,	386.464691,	897.679077,	783.091553,	1301.688232,	1045.626343,	1579.488159,	757.334290,	1045.651123,	398.980286,	310.834991,	194.861420,	146.074280,	912.284241,	877.262756,	777.602966,	799.862366,	242.832413,	252.205704,	241.563080,	636.705261,	]
[ 1815.278809,	2230.909424,	188.118622,	112.874268,	2077.372803,	2135.040039,	354.359406,	386.502411,	614.878113,	378.094635,	558.004395,	679.051208,	2133.022217,	321.711731,	419.651825,	545.996094,	457.401184,	2163.934082,	608.027222,	397.103760,	182.874710,	2207.444336,	680.224304,	258.703156,	617.809204,	699.783936,	2230.909424,	693.493286,	328.080750,	1275.136597,	428.849304,	469.481323,	523.640259,	2200.212646,	684.107239,	503.502625,	380.925476,	428.608124,	1295.716309,	186.790176,	258.276947,	352.456512,	726.523682,	300.800507,	318.779510,	312.749634,	1138.728638,	588.853271,	0.000000,	684.107239,	687.353699,	402.209412,	352.456512,	1637.902344,	591.677063,	346.495453,	378.197296,	2109.798340,	1108.929077,	208.954926,	203.572586,	1297.569824,	396.769318,	686.978394,	408.506927,	2070.508301,	1032.804565,	315.009827,	458.590027,	514.332581,	444.435974,	409.214111,	592.499207,	262.417603,	100.965454,	699.783936,	273.330933,	2067.130127,	357.553192,	822.639893,	1318.134155,	467.895020,	1295.716309,	345.311981,	1009.725708,	331.998169,	1112.811279,	2069.561035,	2141.887939,	594.337219,	2142.417725,	386.689667,	662.684875,	685.255310,	685.255310,	2230.909424,	673.625671,	394.226196,	588.155151,	688.827881,	1197.757935,	2125.574219,	389.351105,	2228.871826,	205.651764,	2109.637207,	49.450748,	2136.004150,	946.782104,	419.207520,	3157.827148,	272.599976,	268.141724,	387.269440,	272.686371,	266.229431,	1062.287354,	269.743042,	310.386078,	445.965149,	105.243774,	2230.410889,	1261.543457,	1309.815918,	582.250061,	2188.149658,	403.337097,	312.148956,	817.642700,	749.070068,	203.572586,	317.692688,	265.475006,	1819.613525,	458.560822,	2120.405273,	214.480301,	458.502533,	190.697083,	892.386047,	393.998077,	478.424011,	329.646240,	319.311615,	1012.944336,	441.825836,	698.516235,	798.433899,	684.033875,	139.468918,	]
[ 1293.239746,	1580.078735,	530.488647,	737.516968,	1395.746582,	1526.276123,	1000.959778,	1043.582153,	899.462646,	1053.532349,	993.202087,	6.140895,	1449.084229,	1005.326538,	1092.062500,	692.863159,	1111.486084,	1505.763916,	887.495667,	600.527710,	511.524414,	1550.644287,	3.895285,	921.194702,	903.438232,	17.998684,	1580.078735,	10.310143,	1010.627930,	1044.900024,	965.021790,	665.455994,	575.959351,	1583.059448,	0.000000,	180.894394,	1041.738281,	966.421326,	674.130859,	870.256104,	913.087524,	497.201172,	236.786423,	446.030365,	1001.593811,	988.331909,	867.696472,	240.494324,	684.107239,	0.000000,	4.006186,	1054.097412,	497.201172,	984.146973,	240.987839,	1026.781250,	1052.170532,	1425.691284,	850.646423,	617.727295,	490.424255,	674.846069,	343.851227,	13.159487,	321.904541,	1389.133423,	678.794739,	998.996643,	1113.200439,	931.599792,	417.837463,	1032.074707,	237.335175,	929.923340,	626.411865,	17.998684,	928.001587,	1406.427979,	1039.461914,	292.306000,	1093.191772,	1111.684814,	674.130859,	955.651794,	909.543701,	1012.808655,	857.614807,	1387.793701,	1536.324219,	469.805298,	1538.615479,	1025.257446,	921.013123,	3.311486,	3.311486,	1580.078735,	10.526392,	364.841949,	456.950500,	6.991482,	1004.017029,	1524.286133,	344.214966,	1579.674927,	884.842285,	1425.530029,	687.615112,	1529.723633,	479.612427,	1083.327393,	2562.214111,	924.924133,	922.844421,	353.109100,	925.792969,	921.405518,	781.338257,	924.453796,	993.120911,	302.709045,	730.186340,	1576.214355,	1045.893677,	706.491516,	719.324524,	1504.298584,	291.716858,	996.024170,	1195.916260,	944.551758,	490.424255,	1001.429932,	921.791504,	1137.814819,	1112.483032,	1436.298462,	884.176392,	1112.779297,	503.191040,	288.699860,	341.008698,	227.383499,	1012.426941,	999.208801,	1009.054077,	986.989258,	16.045900,	420.148102,	1.321651,	770.686584,	]
[ 1292.883545,	1577.909668,	534.104797,	741.059998,	1392.280884,	1524.788452,	1003.693726,	1046.385010,	903.435913,	1056.538696,	997.202759,	8.382402,	1445.907593,	1008.520264,	1095.017334,	696.796692,	1114.233398,	1503.458862,	891.468323,	604.533691,	514.994873,	1548.362061,	7.412649,	924.719421,	907.411194,	14.022365,	1577.909668,	9.043056,	1013.779907,	1047.079834,	968.928772,	669.447571,	579.872925,	1581.440063,	4.006186,	184.035767,	1044.577515,	970.326294,	672.817932,	873.548340,	916.651306,	501.184296,	239.118134,	449.868134,	1004.755188,	991.356201,	869.822510,	244.235062,	687.353699,	4.006186,	0.000000,	1056.848633,	501.184296,	982.033875,	244.710526,	1030.164795,	1055.156372,	1422.451172,	852.877502,	621.530884,	493.906738,	673.511292,	347.776306,	15.229286,	325.814056,	1385.657349,	680.631775,	1002.216797,	1115.952148,	935.600708,	421.838165,	1034.611328,	241.057678,	933.418396,	629.929565,	14.022365,	931.572144,	1404.081177,	1042.592407,	293.561646,	1095.358521,	1114.339478,	672.817932,	959.400391,	912.543091,	1015.916199,	859.855774,	1384.333862,	1534.878784,	473.502563,	1537.193726,	1027.914307,	924.956238,	2.233199,	2.233199,	1577.909668,	13.794898,	368.797943,	460.661041,	7.667597,	1006.448181,	1522.902100,	348.114258,	1577.536255,	888.217896,	1422.288330,	691.022278,	1528.269897,	480.877289,	1086.185669,	2558.215576,	928.505127,	926.412720,	357.024292,	929.370361,	924.970825,	783.524902,	928.022705,	996.280579,	306.689972,	733.717834,	1573.981201,	1048.158813,	705.467468,	723.225342,	1501.136597,	295.382629,	999.234558,	1199.903076,	948.400452,	493.906738,	1004.630798,	925.351074,	1134.349121,	1115.228394,	1433.055176,	887.639954,	1115.527832,	506.662537,	288.555359,	344.916840,	231.253296,	1015.586121,	1002.595215,	1012.339661,	990.889526,	14.624676,	422.542786,	3.474305,	774.249329,	]
[ 2216.600830,	2623.271484,	590.281616,	426.537964,	2423.766846,	2535.383789,	53.485107,	21.339003,	891.598206,	95.623741,	756.767334,	1048.477051,	2495.036133,	175.520370,	85.824356,	895.454956,	57.404236,	2553.433838,	889.103210,	768.183472,	582.190063,	2597.572754,	1050.224854,	337.004272,	893.239197,	1067.840088,	2623.271484,	1064.109375,	157.744354,	1644.636353,	589.058044,	822.336731,	901.865356,	2599.708984,	1054.097412,	875.292725,	34.141277,	587.138916,	1691.761108,	269.147400,	357.426208,	747.772034,	1124.931885,	703.007996,	163.496185,	119.241440,	1520.961548,	988.237915,	402.209412,	1054.097412,	1056.848633,	0.000000,	747.772034,	2028.017700,	991.127014,	257.058502,	87.530739,	2468.829102,	1490.260132,	586.999573,	601.860962,	1693.443359,	797.042664,	1059.266968,	807.136230,	2416.276123,	1428.714844,	187.492371,	59.103554,	742.064697,	844.896973,	76.892380,	991.723328,	321.214874,	496.865753,	1067.840088,	357.633606,	2455.375488,	145.606735,	1221.467163,	1684.840698,	67.331711,	1691.761108,	457.751923,	1364.609863,	139.913300,	1493.478760,	2416.393311,	2542.541260,	989.709290,	2543.223389,	43.736919,	940.819763,	1054.644165,	1054.644165,	2623.271484,	1043.619873,	795.896179,	984.666443,	1059.688965,	1562.877686,	2526.560059,	789.101562,	2621.763672,	288.780487,	2468.585449,	426.848541,	2536.584961,	1348.990479,	49.259151,	3396.701904,	363.422089,	357.533325,	787.810913,	361.517395,	356.358734,	1448.872925,	357.511597,	165.133423,	845.337158,	427.600922,	2621.583740,	1628.531128,	1708.386597,	926.873962,	2550.713623,	792.968262,	184.232941,	990.004395,	1038.340332,	601.860962,	179.198013,	353.472870,	2168.260010,	58.421432,	2479.236572,	322.346741,	58.687923,	589.484375,	1286.133057,	793.758606,	868.400146,	160.289505,	259.382660,	1340.676147,	585.364746,	1069.556519,	1200.270996,	1053.779053,	413.829102,	]
[ 1471.217896,	1930.000366,	175.852859,	330.796448,	1860.801880,	1811.197998,	703.011658,	730.239868,	431.793884,	706.989441,	497.506836,	494.561676,	1890.767456,	632.318787,	750.446106,	262.020294,	800.427795,	1870.050171,	420.576324,	116.272736,	208.859406,	1911.843384,	493.989960,	497.410522,	435.747864,	515.199829,	1930.000366,	503.270996,	644.117310,	931.436035,	474.557159,	201.374817,	189.262100,	1879.424438,	497.201172,	358.189362,	722.855347,	476.206818,	993.952881,	494.062469,	482.763245,	0.000000,	434.519226,	100.547989,	634.321838,	645.063782,	788.551636,	304.151031,	352.456512,	497.201172,	501.184296,	747.772034,	0.000000,	1347.779175,	306.097748,	620.247437,	709.040344,	1872.774170,	759.266174,	168.129395,	201.277573,	996.344360,	158.273712,	493.354340,	181.074966,	1855.018188,	681.396606,	622.109802,	801.328186,	436.069641,	107.769897,	761.041870,	308.505524,	510.846130,	252.607147,	515.199829,	495.414948,	1776.791870,	674.012695,	522.669800,	975.971069,	814.714661,	993.952881,	490.152771,	681.417603,	653.444275,	763.459167,	1852.458984,	1816.686646,	242.333115,	1816.520752,	736.574463,	465.209412,	499.740448,	499.740448,	1930.000366,	488.619843,	134.163391,	236.912491,	498.756866,	857.732239,	1798.868652,	161.457794,	1926.705322,	491.664948,	1872.749512,	321.190765,	1811.142822,	613.911804,	757.578735,	3058.959961,	490.649475,	491.007568,	150.869186,	492.091949,	490.211670,	710.640808,	492.397644,	626.915955,	194.503067,	327.270294,	1932.282959,	919.617126,	998.708557,	299.287048,	1944.227661,	236.699112,	621.029236,	716.312500,	519.490601,	201.277573,	627.565186,	491.617218,	1604.762085,	801.632629,	1883.545776,	474.801636,	801.405762,	206.511948,	610.942139,	163.203674,	274.857605,	644.550720,	594.086182,	712.335754,	497.240936,	506.305145,	460.603516,	497.793396,	354.682373,	]
[ 600.763245,	596.249268,	1459.128906,	1662.693970,	694.397034,	581.991943,	1975.739136,	2015.635376,	1581.008667,	2015.817139,	1749.448975,	990.147034,	626.724609,	1955.897339,	2056.794434,	1388.498047,	2085.264160,	526.032532,	1570.621582,	1399.589600,	1455.367554,	569.720398,	987.861755,	1840.883423,	1583.994629,	973.140503,	596.249268,	973.846924,	1964.187012,	1080.003052,	1796.329834,	1413.964600,	1293.599243,	623.074280,	984.146973,	1156.374512,	2012.329468,	1798.464966,	357.522919,	1815.796021,	1827.816650,	1347.779175,	917.883240,	1350.924438,	1954.623535,	1950.330933,	978.170471,	1055.378662,	1637.902344,	984.146973,	982.033875,	2028.017700,	1347.779175,	0.000000,	1052.810059,	1959.764771,	2015.617920,	628.524963,	994.861511,	1510.694824,	1434.443237,	354.660278,	1245.698120,	976.814758,	1231.308716,	694.161682,	857.725830,	1947.631348,	2086.812500,	1694.920776,	1240.145508,	2012.079712,	1051.361450,	1853.054932,	1559.873291,	973.140503,	1841.154663,	429.926727,	1994.090698,	825.706421,	1104.566162,	2088.499512,	357.522919,	1835.664062,	1215.853516,	1969.381592,	1000.196899,	685.853577,	596.638672,	1154.331177,	601.741821,	2002.310059,	1572.473755,	984.264893,	984.264893,	596.249268,	994.225830,	1253.714111,	1150.868408,	977.848572,	1121.040405,	592.999573,	1251.861694,	595.586853,	1822.501221,	628.973206,	1628.902344,	589.327515,	768.356262,	2052.812988,	2125.317871,	1836.694214,	1836.527344,	1255.685791,	1838.033447,	1835.572144,	957.130066,	1837.984009,	1946.414795,	1195.490967,	1657.066406,	593.619080,	1102.328979,	369.783844,	1389.547852,	669.129028,	1236.297241,	1945.476562,	1848.526001,	1532.646118,	1434.443237,	1951.523193,	1836.750244,	529.245056,	2086.325684,	638.277100,	1812.639160,	2086.502930,	1447.396240,	746.151245,	1247.312988,	1160.759766,	1965.436035,	1932.616455,	1364.002197,	1819.363037,	968.146851,	915.301514,	984.713318,	1691.860229,	]
[ 1244.913330,	1642.186768,	407.900543,	609.884155,	1555.473877,	1544.258301,	940.903015,	976.632507,	668.821167,	968.899658,	781.012695,	241.307922,	1584.923706,	904.839294,	1010.971863,	458.466766,	1047.374878,	1577.966553,	656.806580,	388.701630,	409.327179,	1620.767578,	239.206940,	788.941650,	672.738770,	257.013763,	1642.186768,	242.558685,	913.926880,	859.213562,	778.718445,	440.535797,	340.558289,	1608.808105,	240.987839,	219.045654,	971.797729,	780.474609,	705.271118,	764.390625,	776.566711,	306.097748,	135.441101,	298.204468,	904.259888,	903.900757,	687.871582,	3.044286,	591.677063,	240.987839,	244.710526,	991.127014,	306.097748,	1052.810059,	0.000000,	906.991882,	969.383057,	1566.719360,	665.684509,	460.557739,	389.338257,	707.266418,	195.000626,	231.742706,	184.029587,	1549.796509,	521.217224,	896.164551,	1048.692505,	719.853333,	205.041779,	986.806824,	3.652895,	800.751404,	508.209747,	257.013763,	790.271118,	1482.733398,	943.984985,	231.003754,	907.533630,	1055.046021,	705.271118,	794.708862,	687.479675,	920.152832,	671.985901,	1547.092896,	1551.478760,	228.875977,	1552.231934,	970.715759,	686.693909,	244.227692,	244.227692,	1642.186768,	236.407288,	200.991409,	215.974091,	239.206131,	806.494263,	1535.696411,	202.346146,	1639.724976,	769.929749,	1566.691650,	578.123657,	1545.499146,	373.136139,	1010.700684,	2781.562012,	786.050476,	785.516113,	204.668594,	787.305664,	784.467224,	600.431213,	787.010010,	896.187866,	145.843018,	604.274597,	1642.717285,	855.951416,	718.140015,	482.429626,	1638.515137,	212.393051,	894.203186,	966.787415,	705.157532,	389.338257,	900.370483,	785.512634,	1299.979492,	1048.504883,	1577.489380,	759.876038,	1048.528442,	401.844177,	308.419861,	197.694702,	149.029633,	914.997620,	879.817566,	776.227905,	801.611938,	243.127487,	249.313248,	242.066208,	639.221619,	]
[ 2079.325928,	2547.141357,	503.967682,	297.221313,	2422.009521,	2431.135498,	256.487671,	236.742188,	660.855347,	163.763000,	508.859955,	1021.947021,	2473.440918,	86.404022,	195.667007,	703.799255,	276.893860,	2484.569336,	660.158752,	604.404236,	516.101990,	2527.092285,	1022.924866,	125.086517,	661.940857,	1042.952759,	2547.141357,	1035.882568,	102.411911,	1450.763794,	341.486908,	637.861938,	737.090393,	2499.621338,	1026.781250,	847.215454,	223.414505,	339.331329,	1609.812134,	161.282425,	143.066956,	620.247437,	1041.914185,	609.140137,	100.087608,	154.763977,	1343.631348,	904.446167,	346.495453,	1026.781250,	1030.164795,	257.058502,	620.247437,	1959.764771,	906.991882,	0.000000,	171.286087,	2451.289551,	1312.189941,	452.656525,	537.379456,	1612.013062,	715.643311,	1028.814697,	731.736328,	2415.259277,	1277.940674,	77.573997,	276.118866,	502.090668,	727.021301,	325.076630,	908.492554,	110.182823,	403.756348,	1042.952759,	134.408676,	2389.671631,	112.012871,	1135.155640,	1487.766602,	308.410156,	1609.812134,	212.603622,	1162.156616,	119.952232,	1314.479370,	2414.127686,	2436.411621,	848.913757,	2436.114746,	284.361603,	708.748474,	1028.116211,	1028.116211,	2547.141357,	1016.379517,	706.253052,	846.968567,	1031.168701,	1365.891846,	2418.301514,	710.269165,	2544.233154,	141.985931,	2451.155518,	339.281128,	2430.928711,	1233.644775,	227.282394,	3491.224365,	140.359772,	137.302673,	705.538574,	138.479065,	137.330521,	1279.119141,	136.352448,	102.852501,	765.872253,	303.146027,	2548.489502,	1432.414795,	1617.426392,	730.009766,	2528.271729,	739.480042,	82.352104,	734.210327,	807.498535,	537.379456,	84.469170,	135.123306,	2164.121582,	277.967377,	2461.945068,	147.127258,	276.977600,	524.428833,	1214.707153,	714.695618,	812.450256,	99.285355,	27.601950,	1120.931885,	334.608948,	1040.717041,	1079.699829,	1026.788940,	268.076538,	]
